UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão;;;;;
PB;251593;SERTÃOZINHO;;Não;;;;;
RN;241360;SEVERIANO MELO;SECRETARIA MUNICIPAL DE SAUDE DE SEVERIANO MELO/RN;Sim;;;;;
RN;241360;SEVERIANO MELO;;Não;;;;;
PI;221065;SIGEFREDO PACHECO;;Não;;;;;
PI;221070;SIMÕES;;Não;;;;;
BA;293070;SIMOES FILHO;SECRETARIA MUNICIPAL DE SAUDE DE SIMOES FILHO/BA;Sim;;;;;
BA;293070;SIMÕES FILHO;;Não;;;;;
PI;221080;SIMPLÍCIO MENDES;;Não;;;;;
PE;261420;SIRINHAÉM;;Não;;;;;
BA;293075;SITIO DO MATO;SECRETARIA MUNICIPAL DE SAUDE DE SITIO DO MATO/BA;Sim;;;;;
BA;293075;SÍTIO DO MATO;;Não;;;;;
BA;293076;SÍTIO DO QUINTO;;Não;;;;;
MA;211180;SITIO NOVO;SECRETARIA MUNICIPAL DE SAUDE DE SITIO NOVO/MA;Sim;;;;;
MA;211180;SÍTIO NOVO;;Não;;;;;
RN;241370;SÍTIO NOVO;;Não;;;;;
BA;293077;SOBRADINHO;SECRETARIA MUNICIPAL DE SAUDE DE SOBRADINHO/BA;Sim;;;;;
BA;293077;SOBRADINHO;;Não;;;;;
PB;251597;SOBRADO;SECRETARIA MUNICIPAL DE SAUDE DE SOBRADO/PB;Sim;;;;;
PB;251597;SOBRADO;;Não;;;;;
CE;231290;SOBRAL;SECRETARIA MUNICIPAL DE SAUDE DE SOBRAL/CE;Sim;;;;;
CE;231290;SOBRAL;;Não;;;;;
PI;221090;SOCORRO DO PIAUÍ;;Não;;;;;
PB;251600;SOLÂNEA;;Não;;;;;
PB;251610;SOLEDADE;SECRETARIA MUNICIPAL DE SAUDE DE SOLEDADE/PB;Sim;;;;;
PB;251610;SOLEDADE;;Não;;;;;
PE;261440;SOLIDÃO;;Não;;;;;
CE;231300;SOLONOPOLE;SECRETARIA MUNICIPAL DE SAUDE DE SOLONOPOLE/CE;Sim;;;;;
CE;231300;SOLONÓPOLE;;Não;;;;;
PB;251615;SOSSEGO;SECRETARIA MUNICIPAL DE SAUDE DE SOSSEGO/PB;Sim;;;;;
PB;251615;SOSSÊGO;;Não;;;;;
PB;251620;SOUSA;SECRETARIA MUNICIPAL DE SAUDE DE SOUSA - PARAIBA/PB;Sim;;;;;
PB;251620;SOUSA;;Não;;;;;
BA;293080;SOUTO SOARES;SECRETARIA MUNICIPAL DE SAUDE DE SOUTO SOARES/BA;Sim;;;;;
BA;293080;SOUTO SOARES;;Não;;;;;
MA;211190;SUCUPIRA DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE SUCUPIRA DO NORTE/MA;Sim;;;;;
MA;211190;SUCUPIRA DO NORTE;;Não;;;;;
MA;211195;SUCUPIRA DO RIACHAO;SECRETARIA MUNICIPAL DE SAUDE DE SUCUPIRA DO RIACHAO/MA;Sim;;;;;
MA;211195;SUCUPIRA DO RIACHÃO;;Não;;;;;
PB;251630;SUME;SECRETARIA MUNICIPAL DE SAUDE DE SUME/PB;Sim;;;;;
PB;251630;SUMÉ;;Não;;;;;
PE;261450;SURUBIM;SECRETARIA MUNICIPAL DE SAUDE DE SURUBIM/PE;Sim;;;;;
PE;261450;SURUBIM;;Não;;;;;
PI;221093;SUSSUAPARA;;Não;;;;;
PE;261460;TABIRA;;Não;;;;;
BA;293090;TABOCAS DO BREJO VELHO;;Não;;;;;
RN;241380;TABOLEIRO GRANDE;;Não;;;;;
CE;231310;TABULEIRO DO NORTE;;Não;;;;;
PE;261470;TACAIMBO;SECRETARIA MUNICIPAL DE SAUDE DE TACAIMBO/PE;Sim;;;;;
PE;261470;TACAIMBÓ;;Não;;;;;
PE;261480;TACARATU;SECRETARIA MUNICIPAL DE SAUDE DE TACARATU/PE;Sim;;;;;
PE;261480;TACARATU;;Não;;;;;
PB;251640;TACIMA;SECRETARIA MUNICIPAL DE SAUDE DE TACIMA/PB;Sim;;;;;
PB;251640;TACIMA;;Não;;;;;
RN;241390;TAIPU;;Não;;;;;
PE;261485;TAMANDARÉ;;Não;;;;;
CE;231320;TAMBORIL;SECRETARIA MUNICIPAL DE SAUDE DE TAMBORIL/CE;Sim;;;;;
CE;231320;TAMBORIL;;Não;;;;;
PI;221095;TAMBORIL DO PIAUI;SECRETARIA MUNICIPAL DE SAUDE DE TAMBORIL DO PIAUI/PI;Sim;;;;;
PI;221095;TAMBORIL DO PIAUÍ;;Não;;;;;
RN;241400;TANGARÁ;;Não;;;;;
BA;293100;TANHACU;SECRETARIA MUNICIPAL DE SAUDE DE TANHACU/BA;Sim;;;;;
BA;293100;TANHAÇU;;Não;;;;;
AL;270900;TANQUE D'ARCA;;Não;;;;;
PI;221097;TANQUE DO PIAUÍ;;Não;;;;;
BA;293105;TANQUE NOVO;SECRETARIA MUNICIPAL DE SAUDE DE TANQUE NOVO/BA;Sim;;;;;
BA;293105;TANQUE NOVO;;Não;;;;;
BA;293110;TANQUINHO;SECRETARIA MUNICIPAL DE SAUDE DE TANQUINHO/BA;Sim;;;;;
BA;293110;TANQUINHO;;Não;;;;;
PB;251650;TAPEROA;SECRETARIA MUNICIPAL DE SAUDE DE TAPEROA/PB;Sim;;;;;
BA;293120;TAPEROA;SECRETARIA MUNICIPAL DE SAUDE DE TAPEROA/BA;Sim;;;;;
PB;251650;TAPEROÁ;;Não;;;;;
BA;293120;TAPEROÁ;;Não;;;;;
BA;293130;TAPIRAMUTA;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRAMUTA/BA;Sim;;;;;
BA;293130;TAPIRAMUTÁ;;Não;;;;;
AL;270910;TAQUARANA;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARANA/AL;Sim;;;;;
AL;270910;TAQUARANA;;Não;;;;;
PE;261500;TAQUARITINGA DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE TAQUARITINGA DO NORTE/PE;Sim;;;;;
PE;261500;TAQUARITINGA DO NORTE;;Não;;;;;
CE;231325;TARRAFAS;SECRETARIA MUNICIPAL DE SAUDE DE TARRAFAS/CE;Sim;;;;;
CE;231325;TARRAFAS;;Não;;;;;
MA;211200;TASSO FRAGOSO;SECRETARIA MUNICIPAL DE SAUDE DE TASSO FRAGOSO/MA;Sim;;;;;
MA;211200;TASSO FRAGOSO;;Não;;;;;
CE;231330;TAUA;SECRETARIA MUNICIPAL DE SAUDE DE TAUA/CE;Sim;;;;;
CE;231330;TAUÁ;;Não;;;;;
PB;251660;TAVARES;SECRETARIA MUNICIPAL DE SAUDE DE TAVARES/PB;Sim;;;;;
PB;251660;TAVARES;;Não;;;;;
PB;251670;TEIXEIRA;SECRETARIA MUNICIPAL DE SAUDE DE TEIXEIRA;Sim;;;;;
PB;251670;TEIXEIRA;;Não;;;;;
BA;293135;TEIXEIRA DE FREITAS;SECRETARIA MUNICIPAL DE SAUDE DE TEIXEIRA DE FREITAS/BA;Sim;;;;;
BA;293135;TEIXEIRA DE FREITAS;;Não;;;;;
CE;231335;TEJUCUOCA;SECRETARIA MUNICIPAL DE SAUDE DE TEJUCUOCA/CE;Sim;;;;;
CE;231335;TEJUÇUOCA;;Não;;;;;
RN;241410;TENENTE ANANIAS;;Não;;;;;
RN;241415;TENENTE LAURENTINO CRUZ;;Não;;;;;
PB;251675;TENÓRIO;;Não;;;;;
BA;293140;TEODORO SAMPAIO;SECRETARIA MUNICIPAL DE SAUDE DE TEODORO SAMPAIO/BA;Sim;;;;;
BA;293140;TEODORO SAMPAIO;;Não;;;;;
BA;293150;TEOFILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE TEOFILANDIA/BA;Sim;;;;;
BA;293150;TEOFILÂNDIA;;Não;;;;;
BA;293160;TEOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE TEOLANDIA/BA;Sim;;;;;
BA;293160;TEOLÂNDIA;;Não;;;;;
AL;270915;TEOTÔNIO VILELA;;Não;;;;;
PI;221100;TERESINA;SECRETARIA MUNICIPAL DE SAUDE DE TERESINA/PI;Sim;;;;;
PI;221100;TERESINA;;Não;;;;;
PE;261510;TEREZINHA;;Não;;;;;
BA;293170;TERRA NOVA;SECRETARIA MUNICIPAL DE SAUDE DE TERRA NOVA/BA;Sim;;;;;
PE;261520;TERRA NOVA;SECRETARIA MUNICIPAL DE SAUDE DE TERRA NOVA/PE;Sim;;;;;
PE;261520;TERRA NOVA;;Não;;;;;
BA;293170;TERRA NOVA;;Não;;;;;
CE;231340;TIANGUA;SECRETARIA MUNICIPAL DE SAUDE DE TIANGUA/CE;Sim;;;;;
CE;231340;TIANGUÁ;;Não;;;;;
RN;241105;TIBAU;;Não;;;;;
RN;241420;TIBAU DO SUL;;Não;;;;;
PE;261530;TIMBAUBA;SECRETARIA MUNICIPAL DE SAUDE DE TIMBAUBA/PE;Sim;;;;;
PE;261530;TIMBAÚBA;;Não;;;;;
RN;241430;TIMBAÚBA DOS BATISTAS;;Não;;;;;
MA;211210;TIMBIRAS;SECRETARIA MUNICIPAL DE SAUDE DE TIMBIRAS/MA;Sim;;;;;
MA;211210;TIMBIRAS;;Não;;;;;
MA;211220;TIMON;SECRETARIA MUNICIPAL DE SAUDE DE TIMON/MA;Sim;;;;;
MA;211220;TIMON;;Não;;;;;
PE;261540;TORITAMA;;Não;;;;;
RN;241440;TOUROS;;Não;;;;;
PE;261550;TRACUNHAEM;SECRETARIA MUNICIPAL DE SAUDE DE TRACUNHAEM/PE;Sim;;;;;
PE;261550;TRACUNHAÉM;;Não;;;;;
AL;270920;TRAIPU;;Não;;;;;
CE;231350;TRAIRI;SECRETARIA MUNICIPAL DE SAUDE DE TRAIRI/CE;Sim;;;;;
CE;231350;TRAIRI;;Não;;;;;
BA;293180;TREMEDAL;SECRETARIA MUNICIPAL DE SAUDE DE TREMEDAL/BA;Sim;;;;;
BA;293180;TREMEDAL;;Não;;;;;
PE;261560;TRINDADE;SECRETARIA MUNICIPAL DE SAUDE DE TRINDADE/PE;Sim;;;;;
PE;261560;TRINDADE;;Não;;;;;
PB;251680;TRIUNFO;SECRETARIA MUNICIPAL DE SAUDE DE TRIUNFO/PB;Sim;;;;;
PE;261570;TRIUNFO;SECRETARIA MUNICIPAL DE SAUDE DE TRIUNFO/PE;Sim;;;;;
PB;251680;TRIUNFO;;Não;;;;;
PE;261570;TRIUNFO;;Não;;;;;
RN;241445;TRIUNFO POTIGUAR;;Não;;;;;
MA;211223;TRIZIDELA DO VALE;SECRETARIA MUNICIPAL DE SAUDE DE TRIZIDELA DO VALE/MA;Sim;;;;;
MA;211223;TRIZIDELA DO VALE;;Não;;;;;
BA;293190;TUCANO;SECRETARIA MUNICIPAL DE SAUDE DE TUCANO/BA;Sim;;;;;
BA;293190;TUCANO;;Não;;;;;
MA;211227;TUFILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE TUFILANDIA/MA;Sim;;;;;
MA;211227;TUFILÂNDIA;;Não;;;;;
MA;211230;TUNTUM;SECRETARIA MUNICIPAL DE SAUDE DE TUNTUM/MA;Sim;;;;;
MA;211230;TUNTUM;;Não;;;;;
PE;261580;TUPANATINGA;SECRETARIA MUNICIPAL DE SAUDE DE TUPANATINGA/PE;Sim;;;;;
PE;261580;TUPANATINGA;;Não;;;;;
PE;261590;TUPARETAMA;;Não;;;;;
MA;211240;TURIACU;SECRETARIA MUNICIPAL DE SAUDE DE TURIACU/MA;Sim;;;;;
MA;211240;TURIAÇU;;Não;;;;;
MA;211245;TURILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE TURILANDIA/MA;Sim;;;;;
MA;211245;TURILÂNDIA;;Não;;;;;
CE;231355;TURURU;SECRETARIA MUNICIPAL DE SAUDE DE TURURU/CE;Sim;;;;;
CE;231355;TURURU;;Não;;;;;
MA;211250;TUTOIA;SECRETARIA MUNICIPAL DE SAUDE DE TUTOIA/MA;Sim;;;;;
MA;211250;TUTÓIA;;Não;;;;;
BA;293200;UAUA;SECRETARIA MUNICIPAL DE SAUDE DE UAUA/BA;Sim;;;;;
BA;293200;UAUÁ;;Não;;;;;
BA;293210;UBAIRA;SECRETARIA MUNICIPAL DE SAUDE DE UBAIRA/BA;Sim;;;;;
BA;293210;UBAÍRA;;Não;;;;;
BA;293220;UBAITABA;SECRETARIA MUNICIPAL DE SAUDE DE UBAITABA/BA;Sim;;;;;
BA;293220;UBAITABA;;Não;;;;;
CE;231360;UBAJARA;;Não;;;;;
BA;293230;UBATA;SECRETARIA MUNICIPAL DE SAUDE DE UBATA/BA;Sim;;;;;
BA;293230;UBATÃ;;Não;;;;;
BA;293240;UIBAI;SECRETARIA MUNICIPAL DE SAUDE DE UIBAI/BA;Sim;;;;;
BA;293240;UIBAÍ;;Não;;;;;
PB;251690;UIRAUNA;SECRETARIA MUNICIPAL DE SAUDE DE UIRAUNA/PB;Sim;;;;;
PB;251690;UIRAÚNA;;Não;;;;;
CE;231370;UMARI;;Não;;;;;
RN;241450;UMARIZAL;;Não;;;;;
BA;293245;UMBURANAS;SECRETARIA MUNICIPAL DE SAUDE DE UMBURANAS/BA;Sim;;;;;
BA;293245;UMBURANAS;;Não;;;;;
PB;251700;UMBUZEIRO;SECRETARIA MUNICIPAL DE SAUDE DE UMBUZEIRO;Sim;;;;;
PB;251700;UMBUZEIRO;;Não;;;;;
CE;231375;UMIRIM;SECRETARIA MUNICIPAL DE SAUDE DE UMIRIM/CE;Sim;;;;;
CE;231375;UMIRIM;;Não;;;;;
BA;293250;UNA;SECRETARIA MUNICIPAL DE SAUDE DE UNA/BA;Sim;;;;;
BA;293250;UNA;;Não;;;;;
PI;221110;UNIÃO;;Não;;;;;
AL;270930;UNIAO DOS PALMARES;SECRETARIA MUNICIPAL DE SAUDE DE UNIAO DOS PALMARES/AL;Sim;;;;;
AL;270930;UNIÃO DOS PALMARES;;Não;;;;;
RN;241460;UPANEMA;;Não;;;;;
BA;293260;URANDI;SECRETARIA MUNICIPAL DE SAUDE DE URANDI/BA;Sim;;;;;
BA;293260;URANDI;;Não;;;;;
MA;211260;URBANO SANTOS;;Não;;;;;
CE;231380;URUBURETAMA;SECRETARIA MUNICIPAL DE SAUDE DE URUBURETAMA/CE;Sim;;;;;
CE;231380;URUBURETAMA;;Não;;;;;
BA;293270;URUCUCA;SECRETARIA MUNICIPAL DE SAUDE DE URUCUCA/BA;Sim;;;;;
BA;293270;URUÇUCA;;Não;;;;;
PI;221120;URUÇUÍ;;Não;;;;;
CE;231390;URUOCA;SECRETARIA MUNICIPAL DE SAUDE DE URUOCA/CE;Sim;;;;;
CE;231390;URUOCA;;Não;;;;;
BA;293280;UTINGA;SECRETARIA MUNICIPAL DE SAUDE DE UTINGA/BA;Sim;;;;;
BA;293280;UTINGA;;Não;;;;;
BA;293290;VALENCA;SECRETARIA MUNICIPAL DE SAUDE DE VALENCA/BA;Sim;;;;;
BA;293290;VALENÇA;;Não;;;;;
PI;221130;VALENÇA DO PIAUÍ;;Não;;;;;
BA;293300;VALENTE;;Não;;;;;
MA;211270;VARGEM GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM GRANDE/MA;Sim;;;;;
MA;211270;VARGEM GRANDE;;Não;;;;;
CE;231395;VARJOTA;;Não;;;;;
PB;251710;VARZEA;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA;Sim;;;;;
RN;241470;VÁRZEA;;Não;;;;;
PB;251710;VÁRZEA;;Não;;;;;
CE;231400;VARZEA ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA ALEGRE/CE;Sim;;;;;
CE;231400;VÁRZEA ALEGRE;;Não;;;;;
PI;221135;VÁRZEA BRANCA;;Não;;;;;
BA;293305;VARZEA DA ROCA;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA DA ROCA/BA;Sim;;;;;
BA;293305;VÁRZEA DA ROÇA;;Não;;;;;
BA;293310;VARZEA DO POCO;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA DO POCO/BA;Sim;;;;;
BA;293310;VÁRZEA DO POÇO;;Não;;;;;
PI;221140;VÁRZEA GRANDE;;Não;;;;;
BA;293315;VARZEA NOVA;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA NOVA/BA;Sim;;;;;
BA;293315;VÁRZEA NOVA;;Não;;;;;
BA;293317;VARZEDO;SECRETARIA MUNICIPAL DE SAUDE DE VARZEDO/BA;Sim;;;;;
BA;293317;VARZEDO;;Não;;;;;
RN;241475;VENHA-VER;;Não;;;;;
PE;261600;VENTUROSA;SECRETARIA MUNICIPAL DE SAUDE DE VENTUROSA/PE;Sim;;;;;
PE;261600;VENTUROSA;;Não;;;;;
BA;293320;VERA CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE VERA CRUZ/BA;Sim;;;;;
RN;241480;VERA CRUZ;;Não;;;;;
BA;293320;VERA CRUZ;;Não;;;;;
PI;221150;VERA MENDES;;Não;;;;;
PE;261610;VERDEJANTE;SECRETARIA MUNICIPAL DE SAUDE DE VERDEJANTE/PE;Sim;;;;;
PE;261610;VERDEJANTE;;Não;;;;;
BA;293325;VEREDA;;Não;;;;;
PE;261618;VERTENTE DO LERIO;SECRETARIA MUNICIPAL DE SAUDE DE VERTENTE DO LERIO/PE;Sim;;;;;
PE;261618;VERTENTE DO LÉRIO;;Não;;;;;
PE;261620;VERTENTES;SECRETARIA MUNICIPAL DE SAUDE DE VERTENTES/PE;Sim;;;;;
PE;261620;VERTENTES;;Não;;;;;
MA;211280;VIANA;SECRETARIA MUNICIPAL DE SAUDE DE VIANA/MA;Sim;;;;;
MA;211280;VIANA;;Não;;;;;
PE;261630;VICENCIA;SECRETARIA MUNICIPAL DE SAUDE DE VICENCIA/PE;Sim;;;;;
PE;261630;VICÊNCIA;;Não;;;;;
AL;270940;VICOSA;SECRETARIA MUNICIPAL DE SAUDE DE VICOSA/AL;Sim;;;;;
RN;241490;VIÇOSA;;Não;;;;;
AL;270940;VIÇOSA;;Não;;;;;
CE;231410;VICOSA DO CEARA;SECRETARIA MUNICIPAL DE SAUDE DE VICOSA DO CEARA/CE;Sim;;;;;
CE;231410;VIÇOSA DO CEARÁ;;Não;;;;;
PB;251720;VIEIRÓPOLIS;;Não;;;;;
RN;241500;VILA FLOR;;Não;;;;;
PI;221160;VILA NOVA DO PIAUÍ;;Não;;;;;
MA;211285;VILA NOVA DOS MARTIRIOS;SECRETARIA MUNICIPAL DE SAUDE DE VILA NOVA DOS MARTIRIOS/MA;Sim;;;;;
MA;211285;VILA NOVA DOS MARTÍRIOS;;Não;;;;;
PB;250550;VISTA SERRANA;SECRETARIA MUNICIPAL DE SAUDE DE VISTA SERRANA/PB;Sim;;;;;
PB;250550;VISTA SERRANA;;Não;;;;;
BA;293330;VITORIA DA CONQUISTA;SECRETARIA MUNICIPAL DE SAUDE DE VITORIA DA CONQUISTA/BA;Sim;;;;;
BA;293330;VITÓRIA DA CONQUISTA;;Não;;;;;
PE;261640;VITORIA DE SANTO ANTAO;SECRETARIA MUNICIPAL DE SAUDE DE VITORIA DE SANTO ANTAO/PE;Sim;;;;;
PE;261640;VITÓRIA DE SANTO ANTÃO;;Não;;;;;
MA;211290;VITORIA DO MEARIM;SECRETARIA MUNICIPAL DE SAUDE DE VITORIA DO MEARIM/MA;Sim;;;;;
MA;211290;VITÓRIA DO MEARIM;;Não;;;;;
MA;211300;VITORINO FREIRE;;Não;;;;;
BA;293340;WAGNER;SECRETARIA MUNICIPAL DE SAUDE DE WAGNER/BA;Sim;;;;;
BA;293340;WAGNER;;Não;;;;;
PI;221170;WALL FERRAZ;;Não;;;;;
BA;293345;WANDERLEY;SECRETARIA MUNICIPAL DE SAUDE DE WANDERLEY/BA;Sim;;;;;
BA;293345;WANDERLEY;;Não;;;;;
BA;293350;WENCESLAU GUIMARAES;SECRETARIA MUNICIPAL DE SAUDE DE WENCESLAU GUIMARAES/BA;Sim;;;;;
BA;293350;WENCESLAU GUIMARÃES;;Não;;;;;
PE;261650;XEXÉU;;Não;;;;;
BA;293360;XIQUE-XIQUE;SECRETARIA MUNICIPAL DE SAUDE DE XIQUE-XIQUE/BA;Sim;;;;;
BA;293360;XIQUE-XIQUE;;Não;;;;;
PB;251740;ZABELÊ;;Não;;;;;
MA;211400;ZE DOCA;SECRETARIA MUNICIPAL DE SAUDE DE ZE DOCA/MA;Sim;;;;;
MA;211400;ZÉ DOCA;;Não;;;;;
